449,39,43370
449,40,43150
449,41,43150
449,42,07310
449,43,07310
449,44,07160
449,45,07160
449,46,07240
449,47,07440
449,48,07130
449,49,26000
449,50,26120
449,51,26120
449,52,26190
449,53,26150
449,54,26420
449,55,38650
449,56,38650
449,57,38350
449,58,38350
449,59,38740
449,60,38740
449,61,38740
449,62,38520
449,63,38520
449,64,05340
449,65,05340
449,66,05100
449,67,05100
450,-12,33680
450,-11,33680
450,-10,33680
450,-9,33480
450,-8,33480
450,-7,33460
450,-6,33460
450,-5,33810
450,-4,33240
450,-3,33133
450,-2,33910
450,-1,33230
450,0,33660
450,1,24700
450,2,24700
450,3,24400
450,4,24400
450,5,24140
450,6,24140
450,7,24380
450,8,24380
450,9,24260
450,10,24580
450,11,24290
450,12,24290
450,13,24590
450,14,24590
450,15,46600
450,16,46600
450,17,19500
450,18,19120
450,19,19430
450,20,19430
450,21,19430
450,22,15150
450,23,15150
450,24,15250
450,25,15250
450,26,15800
450,27,15800
450,28,15230
450,29,15430
450,30,15100
450,31,15100
450,32,15320
450,33,15320
450,34,43300
450,35,43170
450,36,43580
450,37,43580
450,38,43370
450,39,43700
450,40,43260
450,41,43550
450,42,43430
450,43,07320
450,44,07320
450,45,07570
450,46,07270
450,47,07270
450,48,07300
450,49,26300
450,50,26300
450,51,26300
450,52,26300
450,53,26190
450,54,26420
450,55,38250
450,56,38450
450,57,38450
450,58,38220
450,59,38350
450,60,38740
450,61,38520
450,62,38860
450,63,38520
450,64,05480
450,65,05220
450,66,05240
450,67,05100
451,-11,33121
451,-10,33121
451,-9,33112
451,-8,33480
451,-7,33460
451,-6,33710
451,-5,33920
451,-4,33620
451,-3,33620
451,-2,17270
451,-1,33230
451,0,33230
451,1,24490
451,2,24700
451,3,24400
451,4,24190
451,5,24110
451,6,24110
451,7,24660
451,8,24750
451,9,24330
451,10,24210
451,11,24290
451,12,24570
451,13,24120
451,14,19600
451,15,19600
451,16,19500
451,17,19500
451,18,19190
451,19,19400
451,20,19400
451,21,19220
451,22,15700
451,23,15140
451,24,15140
451,25,15140
451,26,15140
451,27,15590
451,28,15300
451,29,15300
451,30,15170
451,31,15100
451,32,15500
451,33,43300
451,34,43300
451,35,43300
451,36,43300
451,37,43320
451,38,43350
451,39,43700
451,40,43260
451,41,43200
451,42,43200
451,43,43190
451,44,07690
451,45,07320
451,46,07410
451,47,07410
451,48,07610
451,49,26600
451,50,26260
451,51,26750
451,52,38840
451,53,38160
451,54,38680
451,55,38250
451,56,38250
451,57,38760
451,58,38410
451,59,38220
451,60,38520
451,61,38750
451,62,38142
451,63,05320
451,64,73450
451,65,05100
451,66,05100
452,-11,33990
452,-10,33990
452,-9,33112
452,-8,33250
452,-7,33390
452,-6,33390
452,-5,33860
452,-4,17210
452,-3,17210
452,-2,17270
452,-1,17270
452,0,16210
452,1,24410
452,2,24410
452,3,24600
452,4,24600
452,5,24110
452,6,24430
452,7,24000
452,8,24750
452,9,24640
452,10,24210
452,11,24210
452,12,24120
452,13,19310
452,14,19310
452,15,19270
452,16,19270
452,17,19150
452,18,19150
452,19,19150
452,20,19320
452,21,19220
452,22,15700
452,23,15200
452,24,15380
452,25,15380
452,26,15380
452,27,15400
452,28,15300
452,29,15160
452,30,15170
452,31,15500
452,32,15500
452,33,43100
452,34,43380
452,35,43230
452,36,43230
452,37,43270
452,38,43350
452,39,43800
452,40,43800
452,41,43200
452,42,43200
452,43,43290
452,44,43220
452,45,07690
452,46,07690
452,47,07290
452,48,07370
452,49,26240
452,50,26390
452,51,26350
452,52,38160
452,53,38160
452,54,38470
452,55,38470
452,56,38360
452,57,38000
452,58,38610
452,59,38190
452,60,38114
452,61,38114
452,62,73530
452,63,73530
452,64,73870
452,65,73450
452,66,73500
452,67,73500
452,68,73500
452,69,73500
453,-11,33930
453,-10,33340
453,-9,33340
453,-8,33180
453,-7,33820
453,-6,33820
453,-5,17130
453,-4,17130
453,-3,17210
453,-2,17210
453,-1,16480
453,0,16210
453,1,16210
453,2,16390
453,3,24600
